Species	OrthoFinder_ID	gene_chr	gene_start	gene_end	TE_positive
Populus_trichocarpa	Populus_trichocarpa__Chr16_exon1_exon3_exon2_exon4	Chr16	12629119	12631235	False
Populus_trichocarpa	Populus_trichocarpa__Potri.017G027400.1.v4.1	Chr17	1790500	1794283	True
Populus_trichocarpa	Populus_trichocarpa__Potri.017G106700.2.v4.1	Chr17	11597789	11598374	True
Populus_trichocarpa	Populus_trichocarpa__Potri.018G029500.1.v4.1	Chr18	2186836	2188754	True
Populus_trichocarpa	Populus_trichocarpa__Potri.019G091900.1.v4.1	Chr19	12970742	12973230	True
Populus_trichocarpa	Populus_trichocarpa__Potri.019G130000.1.v4.1	Chr19	15274944	15277735	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G018400.2.v4.1	Chr2	1106329	1107362	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G031900.1.v4.1	Chr2	2094075	2094549	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G045800.1.v4.1	Chr2	2967888	2971026	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G067400.2.v4.1	Chr2	4653036	4655485	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G069500.1.v4.1	Chr2	4834375	4838919	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G090700.5.v4.1	Chr2	6559981	6563011	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G090800.1.v4.1	Chr2	6575376	6576806	False
Populus_trichocarpa	Populus_trichocarpa__Potri.002G115900.1.v4.1	Chr2	8810623	8811070	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G125400.1.v4.1	Chr2	9544362	9548192	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G167100.2.v4.1	Chr2	12790621	12793724	True
Populus_trichocarpa	Populus_trichocarpa__Potri.002G196200.1.v4.1	Chr2	15895087	15895525	True
Populus_trichocarpa	Populus_trichocarpa__Potri.003G014800.3.v4.1	Chr3	1649483	1652105	False
Populus_trichocarpa	Populus_trichocarpa__Potri.003G097600.1.v4.1	Chr3	12334335	12340011	True
Populus_trichocarpa	Populus_trichocarpa__Potri.003G194600.12.v4.1	Chr3	19714794	19720731	False
Populus_trichocarpa	Populus_trichocarpa__Potri.003G204400.3.v4.1	Chr3	20335697	20336414	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G111100.1.v4.1	Chr4	10146439	10147033	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G140600.12.v4.1	Chr4	16299059	16301896	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G158200.1.v4.1	Chr4	17902234	17902705	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G163800.1.v4.1	Chr4	18352499	18355025	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G175200.4.v4.1	Chr4	19053074	19054436	True
Populus_trichocarpa	Populus_trichocarpa__Potri.004G203400.7.v4.1	Chr4	21239568	21245633	False
Populus_trichocarpa	Populus_trichocarpa__Potri.004G219100.1.v4.1	Chr4	22486609	22491916	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G053200.1.v4.1	Chr5	3361525	3366230	False
Populus_trichocarpa	Populus_trichocarpa__Potri.005G082000.10.v4.1	Chr5	5591909	5595325	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G109500.2.v4.1	Chr5	7957652	7958658	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G119300.1.v4.1	Chr5	8767630	8768122	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G126000.4.v4.1	Chr5	9401815	9404805	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G170500.1.v4.1	Chr5	17465248	17468292	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G190700.1.v4.1	Chr5	19816953	19820592	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G192900.1.v4.1	Chr5	20046839	20051128	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G217500.1.v4.1	Chr5	22057031	22060132	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G231300.1.v4.1	Chr5	23060167	23060638	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G243400.3.v4.1	Chr5	23935274	23936162	True
Populus_trichocarpa	Populus_trichocarpa__Potri.005G257900.2.v4.1	Chr5	24823559	24825254	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G025800.2.v4.1	Chr6	1696678	1698438	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G034500.1.v4.1	Chr6	2180904	2183980	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G039000.1.v4.1	Chr6	2585220	2590765	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G058800.4.v4.1	Chr6	4138017	4143434	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G083000.1.v4.1	Chr6	6161232	6163199	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G114600.1.v4.1	Chr6	8895542	8898367	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G251800.2.v4.1	Chr6	25048095	25050290	True
Populus_trichocarpa	Populus_trichocarpa__Potri.006G277800.6.v4.1	Chr6	26854928	26856662	True
Populus_trichocarpa	Populus_trichocarpa__Potri.007G006900.2.v4.1	Chr7	472097	472769	True
Populus_trichocarpa	Populus_trichocarpa__Potri.007G019900.1.v4.1	Chr7	1519702	1520200	True
Populus_trichocarpa	Populus_trichocarpa__Potri.007G029400.2.v4.1	Chr7	2237243	2240317	False
Populus_trichocarpa	Populus_trichocarpa__Potri.007G085700.2.v4.1	Chr7	11023288	11026735	False
Populus_trichocarpa	Populus_trichocarpa__Potri.007G130800.4.v4.1	Chr7	14462675	14466354	False
Populus_trichocarpa	Populus_trichocarpa__Potri.008G010800.1.v4.1	Chr8	535738	537808	False
Populus_trichocarpa	Populus_trichocarpa__Potri.008G018400.2.v4.1	Chr8	920738	923132	False
Populus_trichocarpa	Populus_trichocarpa__Potri.008G106700.1.v4.1	Chr8	6734743	6735178	True
Populus_trichocarpa	Populus_trichocarpa__Potri.008G113400.1.v4.1	Chr8	7221616	7222222	False
Populus_trichocarpa	Populus_trichocarpa__Potri.008G118300.1.v4.1	Chr8	7590541	7594946	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G018500.1.v4.1	Chr9	3072310	3074642	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G074900.1.v4.1	Chr9	7291537	7292440	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G075000.2.v4.1	Chr9	7296324	7298852	False
Populus_trichocarpa	Populus_trichocarpa__Potri.009G101200.2.v4.1	Chr9	8946513	8949437	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G119700.1.v4.1	Chr9	10044338	10044809	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G125400.1.v4.1	Chr9	10426425	10429259	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G134900.1.v4.1	Chr9	10922410	10923769	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G164300.4.v4.1	Chr9	12606876	12613722	True
Populus_trichocarpa	Populus_trichocarpa__Potri.009G164500.4.v4.1	Chr9	12628876	12630722	False
Populus_wuana	Populus_wuana__Powua00234.t1	Chr1	2000601	2001402	True
Populus_wuana	Populus_wuana__Powua00320.t1	Chr1	2687110	2694089	True
Populus_wuana	Populus_wuana__Powua00746.t1	Chr1	6725370	6728078	True
Populus_wuana	Populus_wuana__Powua01322.t1	Chr1	11801640	11807618	True
Populus_wuana	Populus_wuana__Powua01619.t1	Chr1	14925678	14926125	True
Populus_wuana	Populus_wuana__Powua02169.t2	Chr1	24530109	24531029	False
Populus_wuana	Populus_wuana__Powua03704.t1	Chr1	42058758	42059781	False
Populus_wuana	Populus_wuana__Powua03736.t1	Chr1	42446885	42448477	False
Populus_wuana	Populus_wuana__Powua23658.t1	Chr10	10699980	10700385	False
Populus_wuana	Populus_wuana__Powua23901.t7	Chr10	12815385	12819546	True
Populus_wuana	Populus_wuana__Powua24444.t1	Chr10	17229044	17231803	True
Populus_wuana	Populus_wuana__Powua24583.t1	Chr10	18307921	18308356	True
Populus_wuana	Populus_wuana__Powua24601.t1	Chr10	18495894	18496578	False
Populus_wuana	Populus_wuana__Powua25225.t1	Chr11	333803	336586	True
Populus_wuana	Populus_wuana__Powua25524.t1	Chr11	3868770	3871274	True
Populus_wuana	Populus_wuana__Powua26029.t3	Chr12	502665	505360	True
Populus_wuana	Populus_wuana__Powua26268.t1	Chr12	2782459	2785004	True
Populus_wuana	Populus_wuana__Powua26591.t3	Chr12	6766992	6770375	True
Populus_wuana	Populus_wuana__Powua27109.t1	Chr12	14467304	14471882	True
Populus_wuana	Populus_wuana__Powua27806.t1	Chr13	2340764	2342660	True
Populus_wuana	Populus_wuana__Powua29098.t1	Chr14	1309838	1313494	False
Populus_wuana	Populus_wuana__Powua29524.t1	Chr14	5194937	5198417	False
Populus_wuana	Populus_wuana__Powua30230.t1	Chr14	15829647	15830142	True
Populus_wuana	Populus_wuana__Powua30352.t1	Chr14	16899722	16900460	True
Populus_wuana	Populus_wuana__Powua30604.t1	Chr15	2115403	2119144	True
Populus_wuana	Populus_wuana__Powua32789.t1	Chr16	11802451	11803081	True
Populus_wuana	Populus_wuana__Powua33427.t1	Chr17	1627080	1628854	True
Populus_wuana	Populus_wuana__Powua33493.t1	Chr17	2126439	2129328	True
Populus_wuana	Populus_wuana__Powua33538.t1	Chr17	2482612	2487099	True
Populus_wuana	Populus_wuana__Powua33653.t1	Chr17	3591472	3596657	True
Populus_wuana	Populus_wuana__LG17_exon2_exon5_exon3_exon4_exon6	Chr17	13315225	13317791	True
Populus_wuana	Populus_wuana__Powua36068.t1	Chr19	3477955	3480285	True
Populus_wuana	Populus_wuana__Powua36598.t1	Chr19	7886460	7887352	True
Populus_wuana	Populus_wuana__Powua36599.t1	Chr19	7891782	7894337	True
Populus_wuana	Populus_wuana__Powua36853.t6	Chr19	9595704	9598041	True
Populus_wuana	Populus_wuana__Powua37036.t1	Chr19	10795498	10795966	True
Populus_wuana	Populus_wuana__Powua37092.t1	Chr19	11211528	11214344	True
Populus_wuana	Populus_wuana__Powua37184.t1	Chr19	11756776	11758132	True
Populus_wuana	Populus_wuana__Powua37459.t1	Chr19	13534616	13541431	True
Populus_wuana	Populus_wuana__Powua37461.t3	Chr19	13556073	13557920	True
Populus_wuana	Populus_wuana__LG02_exon4_exon2_exon1_exon3_exon5_exon6	Chr2	206560	208284	True
Populus_wuana	Populus_wuana__Powua04804.t2	Chr2	2058169	2059270	True
Populus_wuana	Populus_wuana__Powua06175.t1	Chr2	19330330	19333024	True
Populus_wuana	Populus_wuana__Powua06456.t1	Chr2	22553728	22555698	True
Populus_wuana	Populus_wuana__Powua06688.t1	Chr2	24619537	24624856	True
Populus_wuana	Populus_wuana__Powua06889.t1	Chr2	26312224	26317781	True
Populus_wuana	Populus_wuana__Powua06928.t1	Chr2	26724634	26727694	True
Populus_wuana	Populus_wuana__Powua06988.t1	Chr2	27108663	27110389	False
Populus_wuana	Populus_wuana__Powua07518.t1	Chr3	2195176	2195647	True
Populus_wuana	Populus_wuana__Powua07653.t1	Chr3	3107003	3110075	True
Populus_wuana	Populus_wuana__Powua07863.t2	Chr3	4817960	4820390	True
Populus_wuana	Populus_wuana__Powua07885.t1	Chr3	5008833	5013374	True
Populus_wuana	Populus_wuana__Powua08091.t1	Chr3	6850138	6853161	True
Populus_wuana	Populus_wuana__Powua08092.t1	Chr3	6865704	6867156	False
Populus_wuana	Populus_wuana__Powua08341.t1	Chr3	9137289	9137733	True
Populus_wuana	Populus_wuana__Powua08441.t3	Chr3	9870608	9873193	True
Populus_wuana	Populus_wuana__Powua08844.t1	Chr3	13239796	13243281	True
Populus_wuana	Populus_wuana__Powua09142.t1	Chr3	16657640	16658075	True
Populus_wuana	Populus_wuana__Powua09986.t1	Chr4	1547595	1555179	True
Populus_wuana	Populus_wuana__Powua10146.t1	Chr4	2904137	2910339	True
Populus_wuana	Populus_wuana__Powua10419.t1	Chr4	5497155	5498520	True
Populus_wuana	Populus_wuana__Powua10516.t1	Chr4	6281290	6283801	True
Populus_wuana	Populus_wuana__Powua10572.t1	Chr4	6756924	6757392	True
Populus_wuana	Populus_wuana__Powua10727.t1	Chr4	8367797	8370626	True
Populus_wuana	Populus_wuana__Powua11083.t1	Chr4	14842048	14842639	True
Populus_wuana	Populus_wuana__Powua12146.t1	Chr5	180343	182033	False
Populus_wuana	Populus_wuana__Powua12284.t1	Chr5	1110565	1111583	False
Populus_wuana	Populus_wuana__Powua12410.t1	Chr5	2029462	2030236	True
Populus_wuana	Populus_wuana__Powua12550.t1	Chr5	3272612	3275707	False
Populus_wuana	Populus_wuana__Powua12772.t1	Chr5	5385553	5389837	True
Populus_wuana	Populus_wuana__Powua12788.t1	Chr5	5615010	5618705	True
Populus_wuana	Populus_wuana__Powua12999.t2	Chr5	8153806	8156846	True
Populus_wuana	Populus_wuana__Powua13429.t2	Chr5	15727593	15730571	True
Populus_wuana	Populus_wuana__Powua13489.t1	Chr5	16379135	16379624	True
Populus_wuana	Populus_wuana__Powua13584.t1	Chr5	17279117	17279726	False
Populus_wuana	Populus_wuana__Powua13859.t1	Chr5	19862138	19865551	True
Populus_wuana	Populus_wuana__Powua15544.t1	Chr6	12928759	12934503	True
Populus_wuana	Populus_wuana__Powua16470.t3	Chr6	20825700	20831595	False
Populus_wuana	Populus_wuana__Powua16572.t2	Chr6	21786574	21787288	True
Populus_wuana	Populus_wuana__Powua16828.t1	Chr7	490541	492781	True
Populus_wuana	Populus_wuana__Powua16832.t1	Chr7	502724	504519	True
Populus_wuana	Populus_wuana__Powua16886.t1	Chr7	799592	802109	True
Populus_wuana	Populus_wuana__Powua17795.t1	Chr7	7274654	7275086	False
Populus_wuana	Populus_wuana__Powua17868.t1	Chr7	7821501	7822104	True
Populus_wuana	Populus_wuana__Powua19169.t1	Chr7	22624839	22627390	True
Populus_wuana	Populus_wuana__Powua19298.t1	Chr8	507215	509356	True
Populus_wuana	Populus_wuana__Powua19372.t1	Chr8	867573	869963	False
Populus_wuana	Populus_wuana__Powua20225.t1	Chr8	6957603	6958035	True
Populus_wuana	Populus_wuana__Powua20292.t1	Chr8	7460819	7461422	False
Populus_wuana	Populus_wuana__Powua20340.t1	Chr8	7839076	7843910	True
Populus_yunnanensis	Populus_yunnanensis__Poyun00200.t1	Chr1	1869282	1870083	False
Populus_yunnanensis	Populus_yunnanensis__Poyun00301.t1	Chr1	2504422	2511402	True
Populus_yunnanensis	Populus_yunnanensis__Poyun00734.t1	Chr1	6617606	6620336	True
Populus_yunnanensis	Populus_yunnanensis__Poyun01361.t1	Chr1	12387129	12393112	True
Populus_yunnanensis	Populus_yunnanensis__Poyun01675.t1	Chr1	15546989	15547444	True
Populus_yunnanensis	Populus_yunnanensis__Poyun02263.t1	Chr1	25544614	25547098	True
Populus_yunnanensis	Populus_yunnanensis__Poyun03826.t1	Chr1	42621039	42622058	False
Populus_yunnanensis	Populus_yunnanensis__Poyun03859.t1	Chr1	42981773	42983365	False
Populus_yunnanensis	Populus_yunnanensis__Poyun24421.t1	Chr10	4202680	4207196	True
Populus_yunnanensis	Populus_yunnanensis__Poyun24924.t2	Chr10	11669909	11673062	True
Populus_yunnanensis	Populus_yunnanensis__Poyun25249.t1	Chr10	16334560	16337106	True
Populus_yunnanensis	Populus_yunnanensis__Poyun25523.t3	Chr10	18936143	18938845	True
Populus_yunnanensis	Populus_yunnanensis__Poyun26435.t1	Chr11	11101680	11102100	True
Populus_yunnanensis	Populus_yunnanensis__Poyun26694.t1	Chr11	13184607	13188583	True
Populus_yunnanensis	Populus_yunnanensis__Poyun27271.t1	Chr11	17678262	17681040	True
Populus_yunnanensis	Populus_yunnanensis__Poyun27415.t1	Chr11	18728942	18729377	True
Populus_yunnanensis	Populus_yunnanensis__Poyun27436.t1	Chr11	18901457	18902144	False
Populus_yunnanensis	Populus_yunnanensis__Poyun28588.t1	Chr12	15952212	15954674	True
Populus_yunnanensis	Populus_yunnanensis__Poyun28840.t2	Chr12	18795561	18798347	True
Populus_yunnanensis	Populus_yunnanensis__Poyun29030.t1	Chr13	1325000	1328668	False
Populus_yunnanensis	Populus_yunnanensis__Poyun29452.t1	Chr13	5093857	5097333	False
Populus_yunnanensis	Populus_yunnanensis__Poyun30125.t1	Chr13	15846382	15857801	True
Populus_yunnanensis	Populus_yunnanensis__Poyun30225.t1	Chr13	16631234	16631729	True
Populus_yunnanensis	Populus_yunnanensis__Poyun30358.t1	Chr13	17908930	17909638	True
Populus_yunnanensis	Populus_yunnanensis__Poyun31446.t1	Chr14	11985262	11985892	True
Populus_yunnanensis	Populus_yunnanensis__Poyun32129.t1	Chr15	2698208	2701914	True
Populus_yunnanensis	Populus_yunnanensis__Poyun32925.t1	Chr15	13723916	13724498	True
Populus_yunnanensis	Populus_yunnanensis__Poyun33708.t1	Chr16	3213353	3215324	True
Populus_yunnanensis	Populus_yunnanensis__Poyun35137.t1	Chr17	2818453	2820964	True
Populus_yunnanensis	Populus_yunnanensis__Poyun35903.t1	Chr17	12924332	12929535	True
Populus_yunnanensis	Populus_yunnanensis__Poyun36026.t1	Chr17	14071426	14075910	True
Populus_yunnanensis	Populus_yunnanensis__Poyun36071.t1	Chr17	14421049	14423939	True
Populus_yunnanensis	Populus_yunnanensis__Poyun36138.t1	Chr17	14902206	14903971	True
Populus_yunnanensis	Populus_yunnanensis__Poyun37989.t1	Chr19	3563558	3565889	True
Populus_yunnanensis	Populus_yunnanensis__Poyun38538.t1	Chr19	8059825	8062362	True
Populus_yunnanensis	Populus_yunnanensis__Poyun38798.t6	Chr19	9881535	9883874	True
Populus_yunnanensis	Populus_yunnanensis__Poyun38985.t1	Chr19	11049702	11050170	True
Populus_yunnanensis	Populus_yunnanensis__Poyun39046.t1	Chr19	11447040	11449855	True
Populus_yunnanensis	Populus_yunnanensis__Poyun39134.t1	Chr19	11959498	11960854	True
Populus_yunnanensis	Populus_yunnanensis__Poyun39401.t1	Chr19	13884836	13891637	True
Populus_yunnanensis	Populus_yunnanensis__Poyun39403.t1	Chr19	13906155	13908017	False
Populus_yunnanensis	Populus_yunnanensis__Poyun04825.t1	Chr2	189058	191881	True
Populus_yunnanensis	Populus_yunnanensis__Poyun05076.t1	Chr2	2450856	2452847	True
Populus_yunnanensis	Populus_yunnanensis__Poyun06490.t1	Chr2	20012599	20015302	True
Populus_yunnanensis	Populus_yunnanensis__Poyun06798.t1	Chr2	22800396	22802339	True
Populus_yunnanensis	Populus_yunnanensis__Poyun07052.t1	Chr2	24912811	24918169	True
Populus_yunnanensis	Populus_yunnanensis__Poyun07264.t1	Chr2	26645182	26650739	True
Populus_yunnanensis	Populus_yunnanensis__Poyun07305.t1	Chr2	27054257	27057307	False
Populus_yunnanensis	Populus_yunnanensis__Poyun07742.t1	Chr3	2289424	2294721	True
Populus_yunnanensis	Populus_yunnanensis__Poyun07906.t1	Chr3	3760939	3767180	False
Populus_yunnanensis	Populus_yunnanensis__Poyun08220.t1	Chr3	6618917	6620282	True
Populus_yunnanensis	Populus_yunnanensis__Poyun08321.t1	Chr3	7452471	7454988	True
Populus_yunnanensis	Populus_yunnanensis__Poyun08374.t1	Chr3	7921436	7921904	True
Populus_yunnanensis	Populus_yunnanensis__Poyun08543.t1	Chr3	9528408	9531239	True
Populus_yunnanensis	Populus_yunnanensis__Poyun08872.t1	Chr3	15639822	15640413	True
Populus_yunnanensis	Populus_yunnanensis__Poyun10788.t1	Chr4	9750936	9751371	True
Populus_yunnanensis	Populus_yunnanensis__Poyun11068.t1	Chr4	12877842	12881331	True
Populus_yunnanensis	Populus_yunnanensis__Poyun11514.t2	Chr4	16481777	16485593	True
Populus_yunnanensis	Populus_yunnanensis__Poyun11621.t1	Chr4	17233695	17234124	True
Populus_yunnanensis	Populus_yunnanensis__Poyun11874.t1	Chr4	19547035	19548462	False
Populus_yunnanensis	Populus_yunnanensis__Poyun11875.t1	Chr4	19561003	19564023	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12099.t1	Chr4	21366729	21371265	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12121.t2	Chr4	21556536	21558967	False
Populus_yunnanensis	Populus_yunnanensis__Poyun12351.t1	Chr4	23310924	23314050	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12489.t1	Chr4	24209498	24209969	True
Populus_yunnanensis	Populus_yunnanensis__LG04_exon1	Chr4	25180844	25181750	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12633.t3	Chr4	25181204	25181870	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12828.t1	Chr5	177228	178908	True
Populus_yunnanensis	Populus_yunnanensis__Poyun12974.t1	Chr5	1081182	1082200	True
Populus_yunnanensis	Populus_yunnanensis__Poyun13101.t1	Chr5	1966528	1966996	True
Populus_yunnanensis	Populus_yunnanensis__Poyun13237.t1	Chr5	3031565	3034659	False
Populus_yunnanensis	Populus_yunnanensis__Poyun13472.t1	Chr5	5106875	5111234	True
Populus_yunnanensis	Populus_yunnanensis__Poyun13489.t1	Chr5	5345474	5349169	True
Populus_yunnanensis	Populus_yunnanensis__Poyun13690.t1	Chr5	7994709	7997749	True
Populus_yunnanensis	Populus_yunnanensis__Poyun14122.t1	Chr5	16060575	16063558	True
Populus_yunnanensis	Populus_yunnanensis__Poyun14185.t1	Chr5	16697942	16698431	True
Populus_yunnanensis	Populus_yunnanensis__Poyun14279.t1	Chr5	17565751	17566360	True
Populus_yunnanensis	Populus_yunnanensis__Poyun14544.t1	Chr5	20273012	20276431	True
Populus_yunnanensis	Populus_yunnanensis__Poyun14834.t1	Chr5	22560746	22561704	False
Populus_yunnanensis	Populus_yunnanensis__Poyun15313.t1	Chr6	439738	442270	True
Populus_yunnanensis	Populus_yunnanensis__Poyun16619.t1	Chr6	15058270	15059079	False
Populus_yunnanensis	Populus_yunnanensis__Poyun16690.t1	Chr6	15601074	15601506	True
Populus_yunnanensis	Populus_yunnanensis__Poyun17659.t3	Chr6	22136239	22138753	True
Populus_yunnanensis	Populus_yunnanensis__Poyun17726.t1	Chr6	22446800	22448596	True
Populus_yunnanensis	Populus_yunnanensis__Poyun17730.t1	Chr6	22458567	22460804	True
Populus_yunnanensis	Populus_yunnanensis__Poyun17940.t1	Chr7	1483676	1486284	True
Populus_yunnanensis	Populus_yunnanensis__Poyun18737.t1	Chr7	12847185	12852856	True
Populus_yunnanensis	Populus_yunnanensis__Poyun19681.t1	Chr7	20531736	20538739	False
Populus_yunnanensis	Populus_yunnanensis__Poyun19771.t1	Chr7	21181279	21181993	False
Populus_yunnanensis	Populus_yunnanensis__Poyun21647.t1	Chr9	506497	508636	True
Populus_yunnanensis	Populus_yunnanensis__Poyun21720.t1	Chr9	884550	886940	False
Populus_yunnanensis	Populus_yunnanensis__Poyun22607.t1	Chr9	6782566	6782998	True
Populus_yunnanensis	Populus_yunnanensis__Poyun22677.t1	Chr9	7284747	7285350	False
Populus_yunnanensis	Populus_yunnanensis__Poyun22730.t1	Chr9	7668699	7673527	True
